# Chunk-averaged data for fix myac5 and group wall
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass vx
1000000 566 432
  492 20.85 0 0 0
  493 20.95 0 0 0
  494 21.05 0 0 0
  495 21.15 0 0 0
  496 21.25 0 0 0
  497 21.35 0 0 0
  498 21.45 0 0 0
  499 21.55 0 0 0
  500 21.65 0 0 0
  501 21.75 0 0 0
  502 21.85 0 0 0
  503 21.95 0 0 0
  504 22.05 0 0 0
  505 22.15 0 0 0
  506 22.25 0 0 0
  507 22.35 0 0 0
  508 22.45 0 0 0
  509 22.55 0 0 0
  510 22.65 0 0 0
  511 22.75 0 0 0
  512 22.85 0 0 0
  513 22.95 0 0 0
  514 23.05 0 0 0
  515 23.15 0 0 0
  516 23.25 0 0 0
  517 23.35 0 0 0
  518 23.45 0 0 0
  519 23.55 0 0 0
  520 23.65 0 0 0
  521 23.75 0 0 0
  522 23.85 0 0 0
  523 23.95 0 0 0
  524 24.05 0 0 0
  525 24.15 0 0 0
  526 24.25 0 0 0
  527 24.35 0 0 0
  528 24.45 0 0 0
  529 24.55 0 0 0
  530 24.65 0 0 0
  531 24.75 0 0 0
  532 24.85 0 0 0
  533 24.95 0 0 0
  534 25.05 0 0 0
  535 25.15 0 0 0
  536 25.25 0 0 0
  537 25.35 0 0 0
  538 25.45 0 0 0
  539 25.55 0 0 0
  540 25.65 0 0 0
  541 25.75 0 0 0
  542 25.85 0 0 0
  543 25.95 0 0 0
  544 26.05 0 0 0
  545 26.15 0 0 0
  546 26.25 0 0 0
  547 26.35 0 0 0
  548 26.45 0 0 0
  549 26.55 0 0 0
  550 26.65 0 0 0
  551 26.75 0 0 0
  552 26.85 0 0 0
  553 26.95 0 0 0
  554 27.05 0 0 0
  555 27.15 0 0 0
  556 27.25 0 0 0
  557 27.35 0 0 0
  558 27.45 0 0 0
  559 27.55 0 0 0
  560 27.65 0 0 0
  561 27.75 0 0 0
  562 27.85 0 0 0
  563 27.95 0 0 0
  564 28.05 0 0 0
  565 28.15 0 0 0
  566 28.25 0 0 0
